City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Pastavy,BY,2022-11-11 21:47:34,55.1168,26.8326,49.35,90,100,13.76
381,Kudahuvadhoo,MV,2022-11-11 21:47:34,2.6708,72.8944,79.59,81,100,15.93
382,Bonavista,CA,2022-11-11 21:47:35,48.6499,-53.1147,34.88,64,98,13.24
383,Cayenne,GF,2022-11-11 21:47:35,4.9333,-52.3333,80.64,83,0,2.3
384,Davila,PH,2022-11-11 21:47:36,18.4726,120.5763,75.18,80,2,5.73
385,Longford,IE,2022-11-11 21:47:36,53.7333,-7.8,52.48,94,98,2.46
386,Klagenfurt,AT,2022-11-11 21:47:36,46.6247,14.3053,49.42,72,100,5.99
387,Clarence Town,AU,2022-11-11 21:47:37,-32.5833,151.7833,70.86,61,0,3.4
388,Hovd,MN,2022-11-11 21:47:37,48.0056,91.6419,19.15,43,99,1.57
389,Tigil,RU,2022-11-11 21:47:38,57.8,158.6667,14.79,95,100,5.88
390,Ziyang,CN,2022-11-11 21:47:38,29.2497,117.8547,65.84,86,30,3.49
391,Sligo,IE,2022-11-11 21:47:39,54.2697,-8.4694,50.68,96,99,5.17
392,Sivas,TR,2022-11-11 21:47:39,39.7916,37.0019,38.03,93,3,2.3
393,Sturgis,US,2022-11-11 21:47:40,41.7992,-85.4192,50.07,88,100,9.22
394,Temyasovo,RU,2022-11-11 21:47:40,52.9933,58.1014,33.66,97,100,17.9
395,Okhotsk,RU,2022-11-11 21:47:40,59.3833,143.3,3.74,74,9,15.01
396,Marabba,SD,2022-11-11 21:47:41,12.35,32.1833,79.75,19,71,12.37
397,Tarma,PE,2022-11-11 21:47:41,-11.4197,-75.6908,58.12,74,82,6.15
398,Tabou,CI,2022-11-11 21:47:42,4.423,-7.3528,76.82,88,82,5.84
399,Kruisfontein,ZA,2022-11-11 21:47:43,-34.0033,24.7314,62.89,72,91,4.97
400,Bubaque,GW,2022-11-11 21:47:43,11.2833,-15.8333,83.52,61,98,8.95
401,Jiangyan,CN,2022-11-11 21:47:43,32.5061,120.1428,65.59,95,41,8.12
402,Partur,IN,2022-11-11 21:47:44,19.6,76.2167,66.92,65,100,4.74
403,Samarai,PG,2022-11-11 21:42:45,-10.6167,150.6667,81.19,76,100,8.68
404,Namibe,AO,2022-11-11 21:47:44,-15.1961,12.1522,65.05,78,70,10.09
405,Chabahar,IR,2022-11-11 21:47:45,25.2919,60.643,79.02,71,0,6.35
406,Santa Marinella,IT,2022-11-11 21:47:45,42.0345,11.8536,57.7,79,89,3.6
407,North Bend,US,2022-11-11 21:45:53,43.4065,-124.2243,50.16,99,100,12.66
408,Kidal,ML,2022-11-11 21:48:46,18.4411,1.4078,76.3,16,11,10.87
409,Palana,RU,2022-11-11 21:48:46,59.1167,159.9667,21.54,87,100,9.26
410,Akkermanovka,RU,2022-11-11 21:48:47,51.2467,58.2391,38.98,90,100,18.43
411,Kiruna,SE,2022-11-11 21:48:47,67.8557,20.2251,40.12,70,75,13.8
412,Luderitz,NA,2022-11-11 21:48:47,-26.6481,15.1594,57.67,86,0,6.24
413,Tura,IN,2022-11-11 21:45:03,25.5198,90.2201,63.48,80,1,3.91
414,Meulaboh,ID,2022-11-11 21:48:48,4.1363,96.1285,75.11,91,100,3.42
415,Omboue,GA,2022-11-11 21:48:48,-1.5746,9.2618,76.21,89,58,5.08
416,Santa Rosa,PH,2022-11-11 21:48:49,14.3122,121.1114,80.58,94,60,7.49
417,Ahipara,NZ,2022-11-11 21:48:49,-35.1667,173.1667,65.41,79,25,10.04
418,Wilmington,US,2022-11-11 21:48:50,34.2257,-77.9447,78.71,80,75,12.66
419,Faribault,US,2022-11-11 21:47:04,44.295,-93.2688,29.93,79,100,16.11
420,Canatlan,MX,2022-11-11 21:48:50,24.5167,-104.7833,77.23,15,29,9.98
421,Moerai,PF,2022-11-11 21:48:50,-22.4333,-151.3333,69.57,70,100,15.93
422,Geraldton,AU,2022-11-11 21:47:33,-28.7667,114.6,48.61,81,2,8.05
423,Westport,US,2022-11-11 21:48:30,41.1415,-73.3579,67.77,89,100,10.36
424,Shakawe,BW,2022-11-11 21:48:51,-18.3667,21.85,69.71,83,97,5.08
425,Bathsheba,BB,2022-11-11 21:48:52,13.2167,-59.5167,83.01,74,20,17.27
426,Zeya,RU,2022-11-11 21:46:55,53.75,127.2667,8.87,90,26,4.32
427,Weyburn,CA,2022-11-11 21:45:58,49.6668,-103.8511,11.55,84,100,7.23
428,Tucurui,BR,2022-11-11 21:48:52,-3.7661,-49.6725,83.37,58,100,3.42
429,Baghdad,IQ,2022-11-11 21:48:53,33.3406,44.4009,69.71,35,0,2.3
430,Baykit,RU,2022-11-11 21:48:53,61.67,96.37,22.89,89,100,11.65
431,San Carlos De Bariloche,AR,2022-11-11 21:48:54,-41.1456,-71.3082,56.95,51,75,18.41
432,Salina,US,2022-11-11 21:48:54,38.8403,-97.6114,39.02,42,0,18.41
433,Synya,RU,2022-11-11 21:48:54,65.3718,58.0387,9.72,99,93,2.44
434,Hambantota,LK,2022-11-11 21:46:42,6.1241,81.1185,77.34,100,40,3.44
435,Tamworth,GB,2022-11-11 21:48:55,52.634,-1.6959,55.36,90,7,4.0
436,Lata,PT,2022-11-11 21:48:55,40.1629,-8.3327,56.07,79,0,5.41
437,Egvekinot,RU,2022-11-11 21:48:56,66.3167,-179.1667,-0.98,84,5,7.45
438,El Sauzal,MX,2022-11-11 21:48:57,31.9,-116.6833,66.42,39,100,5.03
439,Matay,EG,2022-11-11 21:48:57,28.419,30.7792,65.07,55,0,10.4
440,Piacabucu,BR,2022-11-11 21:48:58,-10.4056,-36.4344,77.67,83,47,7.63
441,Porto Torres,IT,2022-11-11 21:48:58,40.835,8.3972,60.98,76,1,10.02
442,Broome,US,2022-11-11 21:48:59,42.2506,-75.833,62.85,85,100,14.97
443,Martapura,ID,2022-11-11 21:48:59,-3.4167,114.85,77.09,100,100,4.61
444,Mehamn,NO,2022-11-11 21:48:59,71.0357,27.8492,33.75,93,75,4.61
445,Shimoda,JP,2022-11-11 21:49:00,34.6667,138.95,60.1,82,34,11.14
446,Denpasar,ID,2022-11-11 21:46:52,-8.65,115.2167,78.46,83,20,3.44
447,Luanda,AO,2022-11-11 21:47:41,-8.8368,13.2343,77.0,78,0,12.66
448,Sulina,RO,2022-11-11 21:49:00,45.1559,29.6536,52.93,83,100,10.71
449,Lossiemouth,GB,2022-11-11 21:49:01,57.7214,-3.2834,54.16,75,20,8.05
450,Erzin,TR,2022-11-11 21:49:01,36.9559,36.2,61.47,53,0,5.86
451,Ola,RU,2022-11-11 21:49:02,59.5833,151.2833,-10.86,87,2,9.75
452,Sembe,CG,2022-11-11 21:50:02,1.6481,14.5806,69.93,99,100,2.39
453,Ulaangom,MN,2022-11-11 21:50:03,49.9811,92.0667,17.37,87,95,1.48
454,Bonthe,SL,2022-11-11 21:50:04,7.5264,-12.505,78.82,79,38,5.46
455,Porto Novo,BJ,2022-11-11 21:50:05,6.4965,2.6036,82.22,82,91,7.67
456,Yarim,YE,2022-11-11 21:50:05,14.298,44.3779,50.07,32,2,5.26
457,Soc Trang,VN,2022-11-11 21:50:06,9.6033,105.98,76.42,87,98,7.52
458,Salalah,OM,2022-11-11 21:50:06,17.0151,54.0924,77.07,70,5,8.03
459,Aubenas,FR,2022-11-11 21:50:07,44.6201,4.3899,52.45,90,100,2.06
460,Hun,LY,2022-11-11 21:50:07,29.1268,15.9477,61.74,48,0,2.95
461,Waw,SS,2022-11-11 21:50:08,7.7029,27.9953,75.04,31,98,2.77
462,Koslan,RU,2022-11-11 21:50:08,63.4564,48.8989,33.78,99,100,8.21
463,Mwinilunga,ZM,2022-11-11 21:50:09,-11.7358,24.4293,61.75,95,100,3.29
464,Zhicheng,CN,2022-11-11 21:50:09,30.2956,111.5047,67.69,71,95,4.85
465,San Francisco,US,2022-11-11 21:49:30,37.7749,-122.4194,63.0,64,100,8.99
466,Ryuo,JP,2022-11-11 21:50:10,35.65,138.5,51.6,72,0,1.34
467,Fukue,JP,2022-11-11 21:50:11,32.6881,128.8419,69.4,75,1,13.35
468,Sabang,ID,2022-11-11 21:50:11,5.8933,95.3214,77.83,84,100,5.17
469,Ambilobe,MG,2022-11-11 21:50:12,-13.2,49.05,71.4,80,29,2.62
470,Malindi,KE,2022-11-11 21:50:12,-3.2175,40.1191,77.09,89,93,7.29
471,Imeni Poliny Osipenko,RU,2022-11-11 21:50:14,52.4201,136.4853,13.77,94,50,2.68
472,Shelburne,CA,2022-11-11 21:47:12,44.0787,-80.2041,55.24,95,100,4.27
473,Ipixuna,BR,2022-11-11 21:50:14,-1.7625,-48.8043,77.77,86,74,4.09
474,Groningen,NL,2022-11-11 21:47:59,53.25,6.75,49.01,89,52,5.75
475,Newport,GB,2022-11-11 21:50:15,51.5877,-2.9984,56.08,87,31,9.15
476,Redcar,GB,2022-11-11 21:50:16,54.6166,-1.06,60.53,63,43,13.0
477,Sergeyevka,KZ,2022-11-11 21:50:17,53.88,67.4158,34.77,99,100,14.07
478,Cockburn Town,TC,2022-11-11 21:50:17,21.4612,-71.1419,82.13,72,6,15.68
479,Gabu,GW,2022-11-11 21:50:18,12.2833,-14.2167,75.04,29,99,1.9
480,Poum,NC,2022-11-11 21:50:19,-20.2333,164.0167,76.37,77,60,7.38
481,Sao Miguel Do Araguaia,BR,2022-11-11 21:50:19,-13.275,-50.1628,82.53,53,39,4.61
482,Kirakira,SB,2022-11-11 21:50:20,-10.4544,161.9205,80.91,85,100,8.99
483,Bassano,CA,2022-11-11 21:50:00,50.7834,-112.4685,23.49,86,10,4.54
484,Yumen,CN,2022-11-11 21:50:20,40.2833,97.2,27.54,53,0,4.52
485,Libenge,CD,2022-11-11 21:50:21,3.65,18.6333,68.9,96,91,2.68
486,Haines Junction,CA,2022-11-11 21:47:54,60.7522,-137.5108,19.35,93,100,1.14
487,Qui Nhon,VN,2022-11-11 21:50:22,13.7667,109.2333,74.23,87,100,7.94
488,Suslovo,RU,2022-11-11 21:50:22,56.2167,88.1167,27.93,87,99,11.36
489,Bilma,NE,2022-11-11 21:50:23,18.6853,12.9164,72.57,25,39,7.05
490,Bambanglipuro,ID,2022-11-11 21:50:23,-7.95,110.2833,75.88,90,100,1.9
491,Durango,MX,2022-11-11 21:50:15,24.8333,-104.8333,76.17,14,34,9.71
492,Carutapera,BR,2022-11-11 21:50:24,-1.195,-46.02,77.85,87,24,6.55
493,Buarcos,PT,2022-11-11 21:50:24,40.166,-8.8768,61.14,72,0,8.66
494,Okato,NZ,2022-11-11 21:50:25,-39.2,173.8833,58.68,89,91,10.07
495,Kanye,BW,2022-11-11 21:50:25,-24.9667,25.3327,61.5,91,100,12.37
496,Kathmandu,NP,2022-11-11 21:47:17,27.7167,85.3167,53.82,87,20,2.3
497,Goderich,CA,2022-11-11 21:50:26,43.7501,-81.7165,59.32,72,100,3.44
498,Hashtrud,IR,2022-11-11 21:50:26,37.4779,47.0508,40.28,86,8,3.42
499,Corrente,BR,2022-11-11 21:50:27,-3.7367,-43.3394,79.83,71,67,3.74
500,Shache,CN,2022-11-11 21:51:27,38.4167,77.2406,37.72,43,15,2.13
501,Lima,PE,2022-11-11 21:49:13,-12.0432,-77.0282,72.9,65,100,18.41
502,Asyut,EG,2022-11-11 21:51:28,27.181,31.1837,64.58,50,0,6.67
503,Dordrecht,NL,2022-11-11 21:51:28,51.81,4.6736,49.01,82,100,1.01
504,Bay Roberts,CA,2022-11-11 21:51:29,47.5999,-53.2648,40.05,83,96,5.99
505,Samboan,PH,2022-11-11 21:51:29,9.5276,123.3069,81.82,78,20,5.99
506,Ouro Preto,BR,2022-11-11 21:51:30,-20.3948,-43.5052,60.89,97,44,2.73
507,Arman,RU,2022-11-11 21:51:30,59.7,150.1667,-10.98,85,3,8.61
508,Ban Pong,TH,2022-11-11 21:51:31,13.8163,99.8774,75.83,81,92,5.73
509,Marienburg,PL,2022-11-11 21:48:28,54.0359,19.0266,52.88,82,100,8.7
510,Santa Cruz,BO,2022-11-11 21:48:07,-17.8,-63.1667,91.45,49,40,20.71
511,Cidreira,BR,2022-11-11 21:51:31,-30.1811,-50.2056,66.51,89,100,10.74
512,Marawi,PH,2022-11-11 21:51:32,7.9986,124.2928,68.34,92,59,0.85
513,Znamenskoye,RU,2022-11-11 21:51:32,57.1281,73.8282,30.54,97,100,9.13
514,Ormara,PK,2022-11-11 21:51:33,25.2088,64.6357,79.39,71,1,11.95
515,Aleksandrov Gay,RU,2022-11-11 21:51:33,50.147,48.5704,37.2,76,28,11.3
516,Kjollefjord,NO,2022-11-11 21:51:34,70.9457,27.3465,33.85,93,75,4.61
517,Katherine,AU,2022-11-11 21:51:34,-14.4667,132.2667,82.72,74,36,0.0
518,Manbij,SY,2022-11-11 21:51:34,36.5281,37.9549,58.44,55,0,5.73
519,Palmas,BR,2022-11-11 21:51:35,-10.2128,-48.3603,84.07,74,75,3.44
520,Krasnoselkup,RU,2022-11-11 21:51:35,65.7,82.4667,-14.51,95,36,5.95
521,Pochutla,MX,2022-11-11 21:51:36,15.7432,-96.4661,83.82,74,61,5.12
522,Waitati,NZ,2022-11-11 21:51:36,-45.75,170.5667,62.78,57,100,3.74
523,Zavodoukovsk,RU,2022-11-11 21:51:36,56.5042,66.5515,34.93,100,100,10.58
524,Carmarthen,GB,2022-11-11 21:51:37,51.8555,-4.3054,57.38,88,100,20.71
525,Torrijos,ES,2022-11-11 21:51:37,39.9819,-4.2835,58.84,90,59,10.74
526,Dingle,PH,2022-11-11 21:51:38,10.9995,122.6711,75.54,95,99,6.73
527,Tevriz,RU,2022-11-11 21:51:38,57.509,72.4042,31.93,98,100,8.14
528,Basco,PH,2022-11-11 21:51:38,20.4487,121.9702,80.76,84,14,13.87
529,Sovetskiy,RU,2022-11-11 21:51:39,61.3614,63.5842,22.53,93,54,6.46
530,Palamos,ES,2022-11-11 21:51:39,41.8484,3.1291,65.1,54,42,5.97
531,Oriximina,BR,2022-11-11 21:51:40,-1.7656,-55.8661,81.99,54,52,2.24
532,Monte Patria,CL,2022-11-11 21:51:40,-30.6919,-70.9467,65.55,43,100,6.82
533,Maxixe,MZ,2022-11-11 21:51:40,-23.8597,35.3472,74.93,88,21,5.21
534,Sloboda,RU,2022-11-11 21:51:41,51.1421,40.3021,41.49,86,83,9.22
535,Koygorodok,RU,2022-11-11 21:51:41,60.445,50.9968,37.96,97,100,5.32
536,Jawhar,SO,2022-11-11 21:51:42,2.7809,45.5005,75.61,87,41,5.19
537,Otane,NZ,2022-11-11 21:51:42,-39.8833,176.6333,64.0,87,88,6.8
538,Puerto Del Rosario,ES,2022-11-11 21:51:42,28.5004,-13.8627,71.35,83,40,11.5
539,Srednekolymsk,RU,2022-11-11 21:51:43,67.45,153.6833,-29.22,100,88,3.53
540,Mount Pleasant,US,2022-11-11 21:51:43,32.7941,-79.8626,74.08,91,100,19.57
541,Millau,FR,2022-11-11 21:47:19,44.0833,2.9167,57.33,88,57,9.01
542,Lop Buri,TH,2022-11-11 21:51:44,14.7981,100.654,76.91,83,100,5.1
543,Isfana,KG,2022-11-11 21:51:44,39.8386,69.5306,27.16,59,100,5.41
544,Kenitra,MA,2022-11-11 21:51:45,34.261,-6.5802,57.96,80,0,6.46
545,Margate,GB,2022-11-11 21:51:45,51.3813,1.3862,56.89,91,98,10.51
546,Luau,AO,2022-11-11 21:51:43,-10.7073,22.2247,65.01,98,100,3.22
547,Tuatapere,NZ,2022-11-11 21:52:46,-46.1333,167.6833,58.05,76,100,4.41
548,Lyubinskiy,RU,2022-11-11 21:52:46,55.1542,72.6925,31.68,98,100,12.06
549,Pangnirtung,CA,2022-11-11 21:52:46,66.1451,-65.7125,1.4,71,20,5.75
550,Ndele,CF,2022-11-11 21:52:47,8.4109,20.6473,73.35,38,22,3.22
551,Mana,GF,2022-11-11 21:52:47,5.6592,-53.7767,78.69,86,62,6.38
552,Nhulunbuy,AU,2022-11-11 21:52:48,-12.2333,136.7667,81.21,83,40,0.0
553,Mogadishu,SO,2022-11-11 21:52:44,2.0371,45.3438,78.17,83,52,12.93
554,Siocon,PH,2022-11-11 21:52:48,7.7061,122.1353,78.84,86,76,3.11
555,Fare,PF,2022-11-11 21:52:48,-16.7,-151.0167,78.01,75,92,3.6
556,Lavrentiya,RU,2022-11-11 21:52:49,65.5833,-171.0,16.84,77,1,8.16
557,Contamana,PE,2022-11-11 21:49:11,-7.3333,-75.0167,94.12,37,69,3.0
558,Orkney,ZA,2022-11-11 21:52:50,-26.9802,26.6727,60.4,89,89,3.87
559,Flin Flon,CA,2022-11-11 21:50:31,54.7682,-101.865,12.88,74,100,5.86
560,Pontianak,ID,2022-11-11 21:51:44,-0.0333,109.3333,75.18,100,100,2.3
561,Yarmouth,US,2022-11-11 21:52:50,41.7057,-70.2286,67.98,84,75,12.66
562,Rinteln,DE,2022-11-11 21:52:51,52.186,9.0792,50.05,73,86,9.22
563,Pacific Grove,US,2022-11-11 21:52:51,36.6177,-121.9166,62.55,63,0,8.01
564,Ambon,ID,2022-11-11 21:52:51,-3.6954,128.1814,78.24,14,40,5.75
565,Evanston,US,2022-11-11 21:52:52,42.0411,-87.6901,44.11,55,26,5.01
566,Manono,CD,2022-11-11 21:52:52,-7.3,27.4167,69.01,97,100,3.06
567,Bellavista,PE,2022-11-11 21:52:53,-7.0561,-76.5911,82.11,65,91,1.36
568,Marsh Harbour,BS,2022-11-11 21:52:53,26.5412,-77.0636,80.94,75,63,9.91
569,Lianyuan,CN,2022-11-11 21:52:53,27.6883,111.6642,69.62,62,0,1.92
570,Vao,NC,2022-11-11 21:52:54,-22.6667,167.4833,73.89,78,99,17.52
571,Emirdag,TR,2022-11-11 21:52:54,39.0197,31.15,44.31,61,7,2.66
